MLLLPAxTimexAPOE_SexStratified_Model3.txt		
[MLPAvsLLPA4=2.00] * TimeSqr * APOE4Car	-0.59 [-2.15, 0.98]	0.46
[MLPAvsLLPA4=1.00] * TimeSqr * APOE4Car	-0.63 [-2.71, 1.46]	0.55
MLLLPAxTimexAPOE_SexStratified_Model3.txt		
Visuospatial		Sig
[MLPAvsLLPA4=3.00] * Time * APOE4Car	7.14 [-2.41, 16.69]	0.14
[MLPAvsLLPA4=2.00] * Time * APOE4Car	-0.10 [-8.39, 8.20]	0.98
[MLPAvsLLPA4=1.00] * Time * APOE4Car	7.17 [-3.06, 17.39]	0.17
[MLPAvsLLPA4=3.00] * TimeSqr * APOE4Car	-0.98 [-3.19, 1.24]	0.39
[MLPAvsLLPA4=2.00] * TimeSqr * APOE4Car	-0.22 [-2.08, 1.65]	0.82
[MLPAvsLLPA4=1.00] * TimeSqr * APOE4Car	-1.00 [-3.49, 1.49]	0.43
